N_CLIENT,N_POLICE,N_SINISTRE,DATE_ACCIDENT,AGENCE,REGLEMENTS,SAP,TRANSACTION
1379380,1401579380,758033233,2026-07-07,Mahdia,111.2931647447986,0.0,N
1813874,1414195530,758033234,2026-07-05,Medjez El Bab,40.46743129192816,0.0,N
1773112,1415418732,758033235,2026-07-07,Raoued,24.73181438773302,0.0,N
1333750,1401533750,758033236,2026-06-28,La Goulette,61.829535969332554,0.0,N
1716688,1414015546,758033238,2025-11-03,Mutuelleville,118.08761245246855,2730.7082573345288,N
1558194,1400158194,758033241,2026-07-07,Bizerte,35.95171113240795,0.0,N
1575314,1401733736,758033242,2026-07-07,Kairouan 1,90.09676322379201,0.0,N
14017072,1415551934,758033246,2026-07-06,Ghardimaou,65.92697931802022,0.0,N
1372954,1415546774,758033248,2026-07-08,El Kram,64.55003555198319,0.0,N
950152,1415554780,758033251,2026-07-07,Djerba 1,55.48706216959842,0.0,N
1555958,1401915914,758033255,2026-07-06,Sousse 1,105.72850650755866,0.0,N
14153168,1415527334,758033259,2026-07-07,Zarzis 1,184.20286270751538,0.0,N
926980,1401470708,758033260,2026-07-07,Korba,28.246205212229885,0.0,N
1353328,1415555566,758033262,2026-07-05,Djerba 2,95.46202120753084,0.0,N
14153274,1415533894,758033264,2026-07-07,Gabès 2,84.1373233993879,0.0,N
1534174,1401692614,758033270,2026-07-07,Jemmal,55.6465823723993,0.0,N
14155898,1415532798,758033273,2026-07-06,Grombalia,97.38151915169877,0.0,N
1730974,1414135350,758033274,2026-07-07,Grombalia,149.98608835440692,0.0,N
1673314,1401933214,758033276,2026-07-09,Lac II,166.9397471171979,0.0,N
1688150,1415472748,758033278,2026-07-08,Djerba 1,54.255417813089316,0.0,N
1554766,1400154766,758033279,2026-06-17,Bizerte,184.03592296039818,0.0,N
1379272,1401892880,758033284,2026-07-08,Moknine,501.17939839861504,0.0,N
1136674,1401761528,758033285,2026-06-19,Sfax 5,195.89451881163632,0.0,N
1401328,1414075478,758033294,2026-06-21,Sousse 3,3199.1606640492164,0.0,N
1807136,1414193556,758033295,2026-05-07,Gabès 1,1153.0590162920828,0.0,N
1414126,1401535136,758033296,2026-07-10,Chebba,100.16384827031874,0.0,N
1554932,1400935194,758033299,2026-05-16,Zarzis 1,189.66210158592762,0.0,N
14141474,1415557596,758033301,2026-06-30,Zarzis 1,369.8237858224874,0.0,N
1746758,1401933354,758033302,2026-07-09,Béja,174.42112096948713,0.0,N
957318,1400713074,758033303,2026-01-12,Menzel Bourguiba,219.78050514730887,0.0,N
1497952,1401740980,758033307,2026-06-17,Sousse 2,85.22490493708845,0.0,N
1590732,1401781400,758033309,2026-06-25,Jemmal,4317.247349058645,0.0,N
1341328,1414100920,758033310,2026-07-09,Sousse 3,36.17027854205954,0.0,N
1511548,1401720756,758033311,2026-06-07,La Marsa,60.86252202677219,0.0,N
1712932,1401991492,758033312,2026-07-09,Boussalem,84.1373233993879,0.0,N
14010094,1415419114,758033319,2026-07-10,Boussalem,111.2931647447986,0.0,N
14151358,1415539212,758033322,2026-06-25,Testour,524.4239032986058,0.0,N
1799954,1414171612,758033323,2026-07-09,Gabès 2,117.24703991096547,0.0,N
1815952,1414179074,758033328,2026-06-24,Béja II,445.10742881874677,0.0,N
14152992,1415461556,758033330,2026-05-22,Soliman,1746.050638389959,0.0,N
1515208,1401715510,758033331,2026-06-19,Djerba 2,61.829535969332554,0.0,N
1557394,1415535552,758033333,2026-06-26,Sfax 2,222.48585649364702,0.0,T
1533812,1415413138,758033339,2026-07-08,Sfax 5,131.01987819581416,0.0,N
14134178,1415476948,758033341,2026-06-14,Sfax 4,180.85139271029772,0.0,N
1786132,1415414732,758033343,2026-07-09,Enfidha,278.2329118619965,0.0,N
1489318,1401711532,758033345,2026-07-09,Kelibia,111.43506352984822,0.0,N
1216130,1414177534,758033349,2026-06-30,Béja,1846.151420533589,0.0,N
1014730,1414159954,758033350,2026-06-09,Zarzis 1,169.00979998145115,0.0,N
1531560,1400131560,758033356,2026-07-06,La Marsa,90.09707237147185,0.0,N
1677334,1401939394,758033358,2026-07-09,Sfax 2,104.00315330633444,0.0,N
955336,1401937752,758033360,2026-06-29,Sousse 2,161.00411166414196,0.0,T
1415296,1415541572,758033361,2026-07-07,Gabès 2,456.6074133613628,0.0,N
1807136,1414193556,758033363,2026-05-31,Gabès 1,223.30664358363993,0.0,N
1356798,1401613736,758033367,2026-07-09,Sfax 1,226.5091043991715,0.0,N
1197276,1415531746,758033368,2026-06-21,Ariana,161.99338423965128,0.0,N
1813466,1414181666,758033371,2026-07-06,Mahdia,109.79750826970044,0.0,N
1775330,1414132976,758033378,2026-07-09,Sfax 5,4015.9186323306644,0.0,N
1735578,1401875168,758033379,2026-07-10,Sousse 3,105.72850650755866,0.0,N
939358,1400993280,758033382,2026-07-09,Gabès 4,711.0396636473243,0.0,N
1477356,1401679280,758033388,2026-07-09,Raoued,111.2931647447986,0.0,N
1337272,1401619012,758033392,2026-07-10,Djerba 1,503.4692552632393,0.0,N
1199294,1401077510,758033393,2025-09-26,Soukra,2039.501963087767,160.08377902123846,N
1787334,1414149274,758033394,2026-07-10,Mutuelleville,66.9205799610474,0.0,N
1111540,1400919526,758033395,2026-07-09,Ariana,32.73348378520419,0.0,N
1739298,1414136914,758033396,2026-07-08,Sfax 2,83.46987355859895,0.0,N
769490,1414153546,758033397,2026-06-24,L'Aouina,105.83763563854454,0.0,N
1586706,1401775370,758033399,2026-07-05,Lac II,102.7334837852042,0.0,N
1559758,1401728616,758033401,2025-12-13,Sfax 2,1513.2788202924537,0.0,N
1713686,1414009334,758033404,2026-06-14,Djerba 1,123.65907193866511,0.0,N
1350146,1401550146,758033405,2026-07-10,Mutuelleville,88.1104893807772,0.0,N
1315870,1401521368,758033408,2026-07-09,Gabès 4,107.95436980245464,0.0,N
1487174,1414195536,758033409,2026-03-09,Teboulba,386.43459980832847,0.0,N
1487174,1414195536,758033411,2026-07-04,Teboulba,55.6465823723993,0.0,N
1386932,1401417534,758033412,2026-03-11,Sfax 2,185.48860790799765,0.0,T
1595068,1415533956,758033415,2026-07-08,Lafayette,433.15485207283524,0.0,N
1672970,1401933294,758033417,2026-07-09,Gabès 2,3402.488638822766,0.0,N
1559752,1401728606,758033427,2026-07-10,Gabès 2,69.59130676724271,0.0,N
1753732,1401936736,758033430,2026-07-10,Béja II,83.46987355859895,0.0,N
1567728,1401695346,758033432,2025-10-03,Soukra,5819.671685164003,0.0,N
1393676,1401593676,758033435,2026-07-07,Béja,1122.7761461650232,0.0,N
1315872,1401534156,758033436,2026-07-10,Gabès 4,696.729835842582,0.0,N
1095940,1401941214,758033442,2026-07-10,Ghardimaou,110.62540575632981,0.0,N
14013272,1415555418,758033444,2026-07-04,Chebba,0.0,463.72151976999413,N
1706988,1401995520,758033446,2025-09-17,Bizerte,1470.4083840850776,74.19544316319906,N
1319554,1401301192,758033448,2026-07-10,Testour,67.73982131264106,0.0,N
1519616,1401880748,758033451,2026-06-27,Gabès 4,219.49485269113057,0.0,N
1513330,1415407520,758033453,2026-07-06,Gabès 3,527.9005781061613,0.0,N
1755352,1415475352,758033455,2026-07-08,Zarzis 1,63.993569728259196,0.0,N
1327954,1415479496,758033457,2026-07-05,Jendouba,1787.8319473212355,0.0,N
1513086,1401675756,758033466,2026-06-05,Sfax 3,92.83704825795283,0.0,N
1767386,1414110756,758033467,2026-06-29,Moknine,1003.3035521068415,0.0,N
1393358,1401593358,758033470,2026-07-09,La Goulette,111.2931647447986,0.0,N
1678976,1401953534,758033474,2026-07-01,Medjez El Bab,201.73710081305842,0.0,N
1792158,1414155556,758033476,2026-06-25,Djerba 2,10205.270040498346,0.0,N
1295390,1414135552,758033477,2026-07-03,Sousse 2,309.14767984666275,0.0,N
1307932,1414155292,758033481,2026-06-22,La Marsa,58.738059170865924,0.0,N
1727492,1415418736,758033485,2026-07-03,Ain Zaghouan,302.0088416236436,0.0,T
1479326,1400815414,758033490,2026-07-05,El Jem,624.1691656104122,0.0,N
1576152,1401757536,758033495,2026-07-02,Sousse 2,262.77552786966334,0.0,T
1293278,1401493278,758033496,2026-06-24,Bizerte,494.63628775466043,0.0,N
1335546,1401308740,758033499,2026-06-19,Sfax 2,108.20168794633197,0.0,N
907206,1414091320,758033501,2026-07-10,Medjez El Bab,87.44891334590534,0.0,N
1347592,1401547592,758033507,2026-07-11,Béja,123.65907193866511,0.0,N
1373336,1401573336,758033517,2026-07-09,Bizerte,153.08374810647047,0.0,N
1115540,1400914874,758033518,2026-07-10,Sousse 2,111.2931647447986,0.0,N
1357592,1401557592,758033522,2026-04-20,Zarzis 1,287.9095433888769,0.0,T
1721354,1414094088,758033524,2026-07-11,Ghardimaou,91.81686091445884,0.0,N
1355326,1401555326,758033525,2026-07-10,Zarzis 1,48.0502055832071,0.0,N
1771572,1414116736,758033526,2026-07-10,Djerba 1,634.7695304046744,0.0,N
14011938,1415555348,758033530,2026-07-11,Mutuelleville,55.6465823723993,0.0,N
1792740,1414153538,758033532,2026-07-10,Béja,105.72850650755866,0.0,N
1159334,1401012768,758033535,2026-07-11,Mutuelleville,111.2931647447986,0.0,N
1731300,1401887892,758033537,2026-07-10,Zarzis 1,111.2931647447986,0.0,N
1336130,1401587130,758033542,2026-07-11,Gabès 1,100.69279995053638,0.0,N
1335350,1401157672,758033546,2026-07-07,Bizerte,97.38151915169877,0.0,N
1075538,1401293794,758033551,2026-07-11,Béja II,94.59919003307881,0.0,N
1593920,1400193920,758033552,2026-06-21,Djerba 1,562.1541410331715,0.0,N
14017108,1415551900,758033554,2026-07-11,Monastir 1,886.284354035923,0.0,N
1274152,1401193888,758033555,2026-03-24,Testour,168.54669675704085,0.0,N
1201348,1401954106,758033559,2026-06-21,Mahdia,1128.389031440319,0.0,N
1795734,1414173572,758033564,2025-12-14,Gabès 2,1644.7556187590812,154.57383992333138,N
1807136,1414193556,758033566,2026-07-10,Gabès 1,66.21943302315516,0.0,N
1354118,1414115934,758033567,2025-10-31,Kairouan 1,21259.844189569358,8634.736451602932,N
1279358,1401552074,758033571,2026-07-11,Medjez El Bab,216.32268834822395,0.0,N
1769926,1414115940,758033574,2026-07-03,Medjez El Bab,0.0,463.72151976999413,T
1330956,1401530956,758033575,2026-06-21,Zarzis 1,254.08445914613412,0.0,N
1341008,1401716140,758033580,2026-07-10,Zarzis 1,154.57383992333138,0.0,N
1569206,1414199294,758033582,2026-03-14,Kairouan 1,2708.0100163848274,0.0,N
1479552,1401921346,758033583,2026-07-10,Mutuelleville,222.5863294895972,0.0,N
1493394,1401593340,758033586,2026-07-05,Monastir 2,1486.590719386651,0.0,N
741298,1401301550,758033588,2025-12-02,Djerba 2,3580.690635916778,0.0,N
1677812,1401941926,758033591,2026-04-14,Ghardimaou,3246.298265681516,5564.65823723993,N
1330994,1401955278,758033600,2026-07-11,Sousse 2,166.9397471171979,0.0,N
1212788,1401115554,758033604,2026-07-01,Moknine,75.47902432992241,0.0,N
1735194,1415469718,758033606,2026-07-01,Lafayette,526.6423470491854,0.0,N
1661872,1401909732,758033607,2026-07-11,El Jem,111.2931647447986,0.0,N
1769192,1414115488,758033609,2025-10-23,Mutuelleville,2315.0638389958885,0.0,N
1153154,1415535540,758033617,2026-06-10,Gabès 1,72.34055708411908,0.0,N
14141740,1415521412,758033622,2026-07-11,Djerba 2,129.0166012304078,0.0,N
1693934,1401956738,758033625,2026-07-07,Sousse 2,35.5300336970971,0.0,N
14008672,1415417352,758033626,2026-07-09,Teboulba,111.2931647447986,0.0,N
1297492,1400938696,758033630,2026-07-03,La Goulette,58.738059170865924,0.0,N
1127932,1400948976,758033634,2026-07-11,Ain Zaghouan,55.6465823723993,0.0,N
1557596,1415401994,758033636,2026-07-10,Mahdia,111.2931647447986,0.0,N
14013534,1415408750,758033637,2026-07-03,Raoued,663.8195195845055,0.0,N
1119412,1401938708,758033642,2026-07-10,Ennasr,111.2931647447986,0.0,N
1069794,1401280778,758033643,2026-07-08,Bizerte,876.2113951834792,0.0,N
14009740,1415419480,758033645,2026-07-07,Djerba 1,2349.522366834637,0.0,N
1153460,1414132150,758033651,2026-07-10,Mutuelleville,100.16384827031874,0.0,N
1413572,1400013572,758033652,2026-07-12,Jendouba,139.11645593099826,0.0,N
1121576,1400809114,758033661,2026-07-11,Mutuelleville,72.54892262033574,0.0,N
1359774,1415529726,758033663,2026-07-10,Bizerte,866.6800630661268,0.0,N
1359298,1415417532,758033665,2026-07-01,Raoued,125.87133273564783,0.0,N
1535126,1401514958,758033668,2026-07-10,Ennasr,85.01561195783226,0.0,N
1677334,1401988148,758033671,2026-07-09,Chebba,80.68754443997898,0.0,N
1733538,1414157920,758033672,2026-07-11,Sousse Erriadh,160.58212508115128,0.0,N
1171160,1401969094,758033673,2026-07-12,Gabès 4,54.86753021918571,0.0,N
1395374,1401999350,758033677,2026-07-09,Zarzis 1,11311.246174297463,272.1052956997558,N
1559340,1400159340,758033678,2026-07-10,La Goulette,51.37787120907658,0.0,N
1331334,1401576120,758033679,2026-07-11,Lac II,37.09772158159953,0.0,N
1279776,1401575410,758033693,2026-06-06,Bizerte,83.12115497573191,0.0,N
1506130,1401735354,758033697,2026-07-09,Chebba,111.2931647447986,0.0,N
1311076,1415541098,758033699,2026-07-11,El Jem,84.1373233993879,0.0,N
1539516,1401555694,758033702,2026-07-11,Zarzis 1,25.040962067579684,0.0,N
1555086,1401721546,758033708,2026-07-11,Jendouba,104.00315330633444,0.0,N
1515486,1415532976,758033711,2026-07-11,Bizerte,104.00377160169414,0.0,N
1499292,1401619554,758033712,2026-07-03,Jendouba,442.6425943673293,0.0,N
1073352,1400921286,758033719,2026-06-29,Ariana,626.8095959439825,0.0,N
1127614,1400816790,758033721,2026-04-18,Ghardimaou,274.76922125699446,0.0,N
1574134,1415413314,758033722,2026-07-12,Bizerte,209.58265063220702,0.0,N
14151706,1415539154,758033725,2026-06-09,Hammamet 2,77.58061025752002,0.0,N
1013158,1400775520,758033726,2026-07-10,Medjez El Bab,100.16384827031874,0.0,N
1071546,1401348758,758033728,2026-06-15,Jendouba,1302.8311744520358,0.0,N
1170948,1414113534,758033732,2026-07-10,Zarzis 1,91.81686091445884,0.0,N
1272690,1401199268,758033735,2026-07-12,Béja,28.101524098061645,0.0,N
14012154,1415555372,758033738,2026-07-12,Monastir 1,41.734936779299474,0.0,N
1375660,1401575660,758033739,2026-07-10,Testour,123.65907193866511,0.0,N
1815994,1414179128,758033743,2026-07-06,Zarzis 1,89.03453179583887,0.0,N
1547540,1415558174,758033747,2026-06-28,Ghardimaou,662.0889108727239,0.0,N
1536952,1400136952,758033749,2026-07-09,Bizerte,896.528271555322,0.0,N
731494,1401955514,758033757,2026-06-30,Soliman,1872.8392122917119,0.0,N
1393156,1401475392,758033758,2026-02-07,Djerba 1,6749.055862985749,231.86075988499707,N
819590,1401346752,758033760,2026-07-13,Gabès 4,91.42146103193497,0.0,N
1577606,1400177606,758033761,2026-07-13,Ariana,58.427056604940184,0.0,N
1489870,1415401952,758033765,2026-07-11,Mahdia,414.90741026988593,0.0,N
1679198,1401952732,758033768,2026-02-19,Grombalia,1725.2904442452161,0.0,N
773286,1414155406,758033773,2026-07-09,Gabès 4,58.70714440288126,0.0,N
1369194,1401569194,758033775,2026-07-13,Béja II,74.20502674127431,0.0,N
1535712,1414095528,758033779,2025-09-22,Lac II,3435.568677157078,10.103564472748632,N
1201378,1400915152,758033780,2026-07-12,Bizerte,111.2931647447986,0.0,N
769594,1401290794,758033785,2026-02-14,Ghardimaou,2526.8037221380655,0.0,N
1558938,1401530138,758033786,2026-07-13,Bizerte,139.11645593099826,0.0,N
1555358,1400155358,758033790,2026-07-10,Gabès 3,111.2931647447986,0.0,N
1510928,1401721572,758033791,2026-07-13,Chebba,99.03700497727765,0.0,N
1075394,1414155588,758033792,2026-07-11,Bizerte,38.95260766067951,0.0,N
1335332,1401473270,758033793,2026-07-12,Ezzahrouni,180.37128636349584,0.0,N
1134872,1415493400,758033795,2026-07-12,Hammamet 2,166.91223297369154,0.0,N
1471536,1414133326,758033797,2026-07-12,Ain Zaghouan,79.83336940056266,0.0,N
1381500,1401581500,758033799,2026-07-12,Chebba,70.23155161220515,0.0,N
1681956,1401949794,758033800,2026-07-11,Korba,111.2931647447986,0.0,N
1168932,1401275354,758033805,2026-07-13,Lac II,200.9459919003308,0.0,N
1353354,1400955412,758033809,2026-07-06,Ariana,167.38801125297556,0.0,T
1747496,1401935778,758033810,2026-07-12,Djerba 1,82.48214672148886,0.0,N
1486912,1414155558,758033812,2026-05-16,Sfax 4,216.40337589266395,0.0,N
1355580,1415475386,758033814,2026-06-24,Sousse 3,776.7344730577797,0.0,N
1093690,1415555372,758033815,2026-07-12,Soukra,63.940396327325566,0.0,N
1553320,1401715714,758033816,2026-07-12,Moknine,111.2931647447986,0.0,N
1557526,1401735356,758033824,2025-09-20,Zarzis 1,5561.684854855164,96.33134448325966,N
1794188,1414139552,758033828,2026-05-23,Ennasr,469.2552632392494,0.0,T
1757170,1414195158,758033832,2025-11-05,Sousse 3,1275.9532568708073,0.0,N
1733216,1415469534,758033835,2026-07-12,Gabès 3,132.933502334065,0.0,N
1115952,1401355098,758033837,2026-07-13,Soukra,60.29832751105203,0.0,N
1355554,1414174956,758033840,2026-07-12,Ennasr,111.2931647447986,0.0,N
1781088,1414137320,758033841,2026-07-08,Ain Zaghouan,941.177543512536,0.0,N
1011558,1400768092,758033845,2026-07-13,Zarzis 1,132.477818653971,0.0,N
1375470,1401379728,758033853,2026-07-10,Ariana,100.16415741799858,0.0,N
1551328,1401492150,758033855,2026-07-13,Lac II,87.59081213095496,0.0,N
1553212,1400153212,758033857,2026-06-22,La Goulette,49.27814016755804,0.0,N
1088126,1400879326,758033859,2026-07-07,Sousse 3,435.7247967354005,0.0,N
1113412,1401615486,758033860,2026-06-16,El Jem,878.0721550684763,0.0,T
1355720,1401814992,758033861,2026-06-15,Mahdia,296.3551488546079,0.0,N
1753354,1414098128,758033864,2026-07-12,Bab Benat,69.55822796549913,0.0,N
1372930,1401907336,758033865,2026-05-27,Djerba 1,221.04059109036388,0.0,N
1347334,1414154070,758033868,2026-07-09,Djerba 2,254.6131016786719,0.0,N
1492972,1401981568,758033870,2026-07-07,Soukra,748.6165641326862,0.0,N
1759338,1414095070,758033873,2026-07-11,Bizerte,51.009367174699356,0.0,N
1300754,1401472614,758033875,2026-07-08,Mutuelleville,93.60991745756948,0.0,N
886754,1414127314,758033880,2026-07-10,El Menzah,215.6240145917705,0.0,N
1675934,1401938178,758033882,2026-07-13,Sfax 4,54.338887686647915,0.0,N
14127540,1415493952,758033885,2026-07-13,Chebba,104.05910903638669,0.0,N
1173354,1401015566,758033897,2026-07-10,Zarzis 1,0.0,748.4388042167744,T
767948,1401675080,758033909,2026-07-14,Sousse 3,2404.2526354839706,0.0,N
1754092,1414075540,758033912,2026-06-30,Djerba 1,288.1256376170897,0.0,N
1519466,1401794874,758033922,2026-07-14,El Jem,86.25220267721892,0.0,N
1333540,1401327110,758033925,2026-07-13,Ennasr,97.35245926979319,0.0,N
773494,1401299900,758033927,2026-01-09,Lac II,7177.294339505983,3134.7574736451606,N
1356894,1401556894,758033931,2026-07-03,Bizerte,254.36949330695273,0.0,N
1313472,1414161348,758033934,2026-07-14,La Marsa,117.72343648560918,0.0,N
1366072,1401566072,758033935,2026-07-14,El Menzah,211.86539710019477,0.0,N
1295354,1401377016,758033936,2026-06-21,Ariana,358.3312208241877,0.0,N
1589992,1400189992,758033938,2026-03-02,Bizerte,478.96651930627263,0.0,N
1515492,1401995932,758033939,2025-09-23,Djerba 2,171.64188332766562,0.0,N
1354736,1401373318,758033941,2025-10-22,Sfax 2,626.6420379015055,0.0,N
1735880,1401875732,758033944,2026-07-14,Zarzis 1,30.605620304819613,0.0,N
1555988,1401914908,758033945,2026-07-03,Zarzis 1,296.1634772931029,0.0,N
14012716,1415409310,758033946,2025-10-17,Bizerte,139.26886573716266,0.0,N
798786,1401335546,758033950,2026-06-26,La Marsa,61.829535969332554,0.0,T
956088,1401955666,758033954,2025-11-11,Lac II,638.5488607907998,0.0,N
1308180,1401281334,758033955,2026-06-28,Djerba 2,249.46362877546605,0.0,N
1795266,1414175734,758033959,2025-08-22,Mutuelleville,324.1413423192259,0.0,N
1717540,1414013320,758033967,2025-10-21,Sfax 4,80.6155130305747,0.0,N
1091068,1414112952,758033969,2026-07-04,Boussalem,523.4828577611526,0.0,N
913756,1414155292,758033975,2025-12-03,Hammamet 2,214.75345472532229,0.0,N
14154960,1415534936,758033976,2026-07-10,Ain Zaghouan,242.80458775156893,0.0,N
1160150,1401281874,758033981,2026-07-14,Boussalem,105.72850650755866,0.0,N
1717016,1414014946,758033982,2026-07-12,Gabès 1,86.08526293010172,0.0,N
1347580,1401799732,758033985,2026-07-15,La Goulette,30.563576220360467,0.0,N
1188176,1401138870,758033992,2026-07-13,Ain Zaghouan,111.2931647447986,0.0,N
1806814,1414195932,758034006,2026-07-13,Enfidha,104.00346245401428,0.0,N
1307516,1401746956,758034008,2026-07-14,Sousse 2,100.00216403375893,0.0,N
1574096,1400174096,758034011,2026-07-08,Bizerte,2782.329118619965,0.0,T
1078140,1415473340,758034012,2026-07-17,Chebba,38.17912016570316,0.0,N
917806,1400737528,758034015,2026-07-16,Zarzis 1,63.1449593470801,0.0,N
894138,1414152012,758034016,2026-07-04,Bizerte,129.84202553559837,0.0,N
1132072,1400954926,758034017,2026-07-15,La Goulette,58.73775002318608,0.0,N
1339474,1415470754,758034019,2026-07-10,La Marsa,111.2931647447986,0.0,N
799554,1401321670,758034021,2026-07-15,Testour,75.12288620273905,0.0,N
